249,App695, Removing unnecessary function parameters , 2018-10-15,4,14,26
250,App695, Inject the main handler , 2018-10-11,4,45,57
251,App695, Including gradle.properties , 2018-10-10,2,3,1
252,App695, Updating dependencies , 2018-10-10,1,1,2
253,App695, Refactoring to use androidx instead of support library , 2018-10-10,70,199,194
254,App695, Update to support library 28 , 2018-10-10,2,12,2
255,App695, Updating dependencies , 2018-10-10,2,4,4
256,App695, Fix bug where last created tab was not selected , 2018-10-03,1,1,1
257,App695, Fix nullability problem with palette API , 2018-10-02,1,1,2
258,App695, Extract injector off context instead of referencing a static property , 2018-10-02,17,62,41
259,App695, Cleaning up copying to clipboard , 2018-10-02,3,31,27
260,App695, Inlining functions and cleaning up nullability warnings , 2018-09-30,7,18,17
261,App695, Fixing nullability problems with permissions model , 2018-09-30,1,5,8
262,App695, Cleaning up warnings and interop , 2018-09-25,6,9,12
263,App695, Simplifying initialization of tabs , 2018-09-24,3,94,134
264,App695, Refactor usage of initializers to use dependency injection , 2018-09-23,3,69,68
265,App695, Replacing DownloadPageBuilder and DownloadsPage with DownloadPageFactory , 2018-09-23,13,99,129
266,App695, Convert BookmarkPage and BookmarkPageBuilder to BookmarkPageFactory , 2018-09-23,19,265,301
267,App695, Refactorying StartPage and HomePageBuilder into HomePageFactory , 2018-09-23,13,106,117
268,App695, Convert HistoryPageBuilder to HistoryPageFactory , 2018-09-22,10,113,129
269,App695, Injecting the presenter and tabs manager , 2018-09-20,5,29,48
270,App695, Using separate qualifiers instead of Named , 2018-09-20,3,13,13
271,App695, Inject main thread instead of referencing it directly , 2018-09-20,8,108,98
272,App695, Replacing usage of Named with specific qualifiers , 2018-09-20,17,73,50
273,App695, Fix bug where current tab wasn't being set because of change to onTabChanged instead of tabChanged , 2018-09-18,2,5,5
274,App695, Refactoring tab manager code to be more readable and simplifying the logic , 2018-09-18,5,172,122
275,App695, Order downloads by primary key , 2018-09-16,2,4,4
276,App695, Replace DownloadItem with DownloadEntry , 2018-09-16,8,65,141
277,App695, Fix broken Kdoc , 2018-09-16,1,1,3
278,App695, Renaming parameters to match refactored classes , 2018-09-16,11,63,63
279,App695, Make SearchSuggestion a data class , 2018-09-16,1,1,1
280,App695, Replace HistoryItem with WebPage sealed class , 2018-09-16,32,575,651
281,App695, Fix adapter formatting , 2018-09-16,1,90,90
282,App695, Unit tests for GOogleSuggestionsModel , 2018-09-15,1,36,0
283,App695, Unit tests for DuckSuggestionsModel , 2018-09-15,1,36,0
284,App695, Tests for BaiduSuggestionsModel , 2018-09-15,1,36,0
285,App695, Unit tests for NaverSuggestionsModel , 2018-09-15,2,46,0
286,App695, Passing headers with every initialization , 2018-09-15,2,17,16
287,App695, Making suggestions models testable , 2018-09-15,14,173,95
288,App695, Updating NaverSearch to fit the new system , 2018-09-14,2,31,22
289,App695, Cleaning up code , 2018-09-14,2,2,4
290,App695, Simplifying settings setup , 2018-09-13,2,8,18
291,App695, Update kotlin version , 2018-09-13,3,8,9
292,App695, rename ResultMsgInitializer , 2018-09-12,2,2,2
293,App695, Creating TabInitializer visitor to standardize initial URL loading. , 2018-09-12,6,289,168
294,App695, Remove unnecessary synchronization , 2018-09-09,2,0,2
295,App695, Simplifying tabmanager implementation , 2018-09-09,2,12,13
296,App695, Remove unused memory management , 2018-09-09,3,6,28
297,App695, Fixing formatting , 2018-09-09,3,258,258
298,App695, Removing unnecessary synchronized on LightningView functions , 2018-09-08,1,0,15
299,App695, Fixing bug where history wouldn't reload after deleting an item , 2018-09-08,1,2,2
300,App695, Improving database implementations , 2018-09-08,5,47,62
301,App695, Fixing formatting and utilizing useMap , 2018-09-08,5,206,64
302,App695, Cleaning up datatbase code , 2018-09-08,3,41,56
303,App695, Making code more idiomatic , 2018-09-08,1,22,36
304,App695, Fix indentation , 2018-09-08,1,29,29
305,App695, Improving readability of BookmarkDatabase , 2018-09-05,2,45,65
306,App695, Fixing bug where bookmark icon is not displayed correctly , 2018-09-05,1,3,3
307,App695, Make JSONArray extension inline , 2018-09-05,1,1,1
308,App695, Cleaning up suggestions , 2018-09-05,3,8,13
309,App695, Replacing readStringFromStream with usage of ResponseBody.string , 2018-09-04,5,12,32
310,App695, Using builder instead of parser to eliminate nullability , 2018-09-03,4,27,16
311,App695, Improving search suggestions API , 2018-09-03,5,62,62
312,App695, Replacing Utils function with better kotlin extensions , 2018-09-03,9,75,92
313,App695, Utilizing toast extension , 2018-09-03,2,6,4
314,App695, Converting toValidUri to extension on Uri , 2018-09-03,4,15,13
315,App695, Simplifying click listener implementation , 2018-09-03,1,34,46
316,App695, Convert drawTrapezoid to canvas extension function , 2018-09-03,3,54,49
