301,App944, Update CHANGELOG for v0.9 , 2017-01-17,1,10,0
302,App944, Update for release v0.9 , 2017-01-16,1,2,2
303,App944," Update the ""Locker"" name to ""Keychain"" ", 2017-01-16,6,7,7
304,App944, Allow sending newly exported data , 2017-01-16,8,32,2
305,App944, Add ability to select file to import , 2017-01-16,13,718,117
306,App944, Correct TAG name , 2017-01-16,1,1,1
307,App944, update gradle and android plugin , 2017-01-16,2,3,3
308,App944, Update strings.xml , 2016-12-10,1,0,1
309,App944, Update french strings , 2016-12-10,1,5,5
310,App944, Update strings.xml , 2016-12-10,1,1,1
311,App944, Update strings.xml , 2016-12-10,1,1,1
312,App944, Update strings.xml , 2016-12-10,1,9,9
313,App944, Update strings.xml , 2016-12-10,1,64,0
314,App944, Create strings.xml , 2016-12-10,1,1,0
315,App944, Improved icon with keyring hole , 2016-12-05,6,0,0
316,App944, New icon V2 , 2016-12-05,6,0,0
317,App944, Remove string that did not need translating. , 2016-12-03,1,0,1
318,App944, New Icon , 2016-12-02,6,0,0
319,App944, Create CHANGELOG.md , 2016-11-22,1,69,0
320,App944, Update for release v0.8 , 2016-11-22,1,2,2
321,App944, Update strings.xml , 2016-11-05,1,1,1
322,App944, proposing less confusing trnalsation fo r button , 2016-11-04,1,1,1
323,App944, Lithuanian strings.xml , 2016-10-28,1,65,0
324,App944, Simplify screenshots in README.md , 2016-09-11,1,4,15
325,App944, Add screenshots to README.md , 2016-08-28,1,19,0
326,App944, Update and rename  	strings.xml to strings.xml , 2016-08-27,1,0,1
327,App944, Czech translation , 2016-08-27,1,65,0
328,App944, Add a german translation. , 2016-08-25,1,51,0
329,App944, Attempt to force travis builds on non-container infrastructure , 2016-07-22,1,1,0
330,App944, Add a confirmation before deleting card , 2016-07-22,4,38,5
331,App944, Adjust brightness to its maximum when displaying a card , 2016-07-19,1,16,0
332,App944, Reduce the number of cards tested in import/export tests , 2016-07-19,1,3,3
333,App944, Update for release v0.7 , 2016-07-14,1,2,2
334,App944, Allow long-click of card to copy id to clipboard , 2016-07-14,5,57,0
335,App944, Update Android gradle plugin to 2.1.2 , 2016-07-14,1,1,1
336,App944, Let pushing back button in menu end import/export activity , 2016-05-24,1,15,0
337,App944, Update for release v0.6 , 2016-05-23,1,2,2
338,App944, Allow user to enter a barcode manually , 2016-05-23,8,469,35
339,App944, Set barcode image visibility upon completion , 2016-05-21,1,13,0
340,App944, Remove GlobalLayoutListener when no longer needed , 2016-05-21,1,10,0
341,App944, Remove unused context , 2016-05-21,1,1,3
342,App944, Protect against unexpected failures when encoding barcodes , 2016-05-21,1,13,3
343,App944, Allow home button to back out to previous activity , 2016-05-21,1,4,0
344,App944, Remove unneeded parentActivtyName attributes , 2016-05-21,1,2,4
345,App944, Add dependency on Guava , 2016-05-21,2,2,0
346,App944, Change padding of card list on main screen , 2016-05-21,2,3,7
347,App944, Scale barcodes to ImageView's size without filtering , 2016-05-21,1,17,0
348,App944, Generate barcode after ImageView size is known , 2016-05-21,1,22,1
349,App944, Generate barcode in an AsyncTask , 2016-05-21,2,98,49
350,App944, Reduce min SDK version to 11 , 2016-05-17,1,1,1
351,App944, Remove usage of emulator in Travis-CI , 2016-05-16,1,0,4
352,App944, Update for release v0.5 , 2016-05-16,1,2,2
353,App944, Add an About page , 2016-05-16,7,124,2
354,App944, Update Gradle to 2.10 , 2016-05-16,1,2,2
355,App944, Update Gradle Android plugin to 2.0.0 , 2016-05-16,1,1,1
356,App944, Use gradle wrapper script on Travis-CI , 2016-05-16,1,1,1
357,App944, Request external storage permission if necessary , 2016-05-16,2,75,6
358,App944, Allow user to import/export cards to/from CSV on external storage , 2016-05-16,13,169,3
359,App944, Add task for importing/exporting , 2016-05-16,3,193,0
360,App944, Add ability to import/export cards to/from CSV , 2016-05-16,11,577,1
361,App944, Add call for writing card entry to specific id , 2016-05-16,1,14,0
362,App944, Add wrapper scripts and instructions for building , 2016-04-22,5,271,0
363,App944, Update Italian translation for note , 2016-04-12,1,1,1
364,App944, Update for release v0.4 , 2016-04-09,1,3,3
365,App944, display store and note on card summary view , 2016-04-09,6,35,3
366,App944, Use multi exception catch for idential exceptions , 2016-03-20,1,1,5
367,App944, Do not overwrite store field when capturing barcode , 2016-03-20,1,4,1
368,App944, Add ability to store a note with loyalty card , 2016-03-20,8,150,39
369,App944, split parts of test into separate methods , 2016-03-20,1,35,16
370,App944, Add Dutch translations , 2016-03-16,1,28,0
371,App944, Allow store name to be editable after creation , 2016-03-11,2,62,32
372,App944, Correct names of unit tests , 2016-03-11,1,3,3
373,App944, cat unit test failure report if failures found , 2016-02-20,1,1,0
374,App944, enable findbugs during travis-ci build , 2016-02-20,3,37,1
375,App944, Change inner class to be static , 2016-02-20,1,1,1
376,App944, update version for next release , 2016-02-11,1,2,2
377,App944, mention barcode types in README.md , 2016-02-11,1,13,1
378,App944, update zxing-android-embedded to latest release , 2016-02-11,1,1,1
379,App944, Do not bring up keyboard in view activity , 2016-02-10,1,1,0
380,App944, Support all barcodes zxing can generate , 2016-02-10,2,27,3
381,App944, Update to using latest zxing library release _  3.2.1 , 2016-02-10,1,1,1
382,App944, Update version information for release , 2016-02-07,1,2,2
383,App944, declare usage of the auto focus feature for the camera , 2016-02-07,1,3,0
384,App944, Add permission for using camera , 2016-02-07,1,2,0
385,App944, Use multiple lines to declare features and permissions , 2016-02-07,1,7,2
386,App944, Support scanning all types of 1D barcodes , 2016-02-03,1,1,1
387,App944, Add F-Droid icon and fix grammer in README.md , 2016-02-02,1,4,1
388,App944, Update strings.xml , 2016-01-31,1,1,1
389,App944, Create strings.xml , 2016-01-31,1,28,0
390,App944, Initial commit of application , 2016-01-30,51,1748,0
391,App944, Enable building with Travis CI , 2016-01-30,1,25,0
392,App944, Add README.md , 2016-01-30,1,12,0
393,App944, Initial commit , 2016-01-24,1,674,0
