App884,org.videolan.vlc,It would be great if it worked properly. When playing a live stream it doesn't retry on a network change _  so if the Wi-Fi reconnects or mobile data changes between EG 1xRTT _  EvDO _  and LTE it just stops playing entirely. This is really annoying. Streaming is literally the only thing I use it for because compared to the Windows version this is useless. I'm on an LG V20 which has the high end DAC that supports many sample rates and I'm pretty sure this VLC just uses the Android 48kHz default.,1,04/02/2020,53
App884,org.videolan.vlc,I use the Screen cast (screen mirroring) option on my OnePlus 7t pro and then play videos through VLC. Since a few days _  when I play the video after mirroring the screen _  I see the Cast remote icon on the TV _  same as the screen but the audio plays. Updated VLC to the latest version _  but doesn't help. Using chromecast for the same btw and phone on Android 10. Please fix.,4,04/20/2020,214
App884,org.videolan.vlc,Up to now _  this has been my number once choice for media player for both android and windows pc for many years. My Samsung galaxy j4 core worked great with this app until today where it would only open up a blank screen and then crash. I've forced stop the app and also uninstalled and reinstalled but still had the same. I'm so very disappointed I can't use the app any more.,1,03/26/2020,381
App884,org.videolan.vlc,The latest update (12 March 2020) broke the best and most comprehensive player available. When I load the player _  it does nothing. No playlists _  no menus _  nothing. As of now _  this app is only a boat anchor. I will wait for the next update (if one is forthcoming) to decide if I will keep or delete.,3,03/27/2020,72
App884,org.videolan.vlc,What is wrong with it? It always crashes when I play MP3 songs. Every single time. I can't even listen to one song properly / completely. Can't you fix it? Or tell me what am I doing wrong. I use Bluetooth LG speaker (large & expensive) & Nokia 2. Everything plays fine when I use other players using same device.,1,03/29/2020,68
App884,org.videolan.vlc,The big problem with this app is that EVERY TIME i start playing a video (even if it is the same video i played before) it is unlocked which means it can rotate depending on the orientation of my tablet. What is needed here is an option in the settings to lock it to landscape mode or portrait mode _  or to remember the last setting. Having to rotate the tablet 90 degrees _  tap the lock button and then rotate the tablet back EVERY TIME I start playing a video is *BEEP* ANNOYING :-(,4,04/05/2020,156
App884,org.videolan.vlc,The cast button takes forever to appear if at all _  I have to cast different apps to chromecast to get it to show in vlc player _  also I don't like when it continuously scrolls to show all of the title of videos. The cast to chromecast problem has been there for many years now _  I even uninstalled and reinstalled and the new update don't fix it. That's why I only use this for the movies that won't cast with my other casting apps.,2,04/13/2020,47
App884,org.videolan.vlc,I always love using vlc on windows _  but in android there is a problem while playing an audio file _ if i select a video file from file folder rather than playing vdo file it continues to play audio file  _  solution is very hactic stop the file and exit vlc than select the vdo file. Other than that it is ok,4,06/02/2020,0
App884,org.videolan.vlc,This is a great video player that can play files from phone storage and network shares but presently has some Chrome casting issues. Phone display keeps turning off preventing easy movie control and dropping the cast. Need a default option to keep screen on while casting. No subtitles during casting either. Would love to see these little issues fixed soon. Keep up the good work.,4,04/27/2020,149
App884,org.videolan.vlc,Lots of bugs has been fixed. but there are still 3 most irritating bugs which i am not comfortable with. 1. Everytime i switch to another app while watching a video and when i switch back the subtitles doesn't show until a replay the video. 2. Sometimes audio latency does not adjust with bluetooth earphones until you restart the app or adjust audio delay manually. 3. Sometimes video list shows empty everytime i open the app. Video list doesn't show until we refresh the list.,4,03/22/2020,336
App884,org.videolan.vlc,It is a favorite video player [of mine] and second best to Samsung's video player (which isn't available on Huawei devices) I recommend this app to anyone. It allows subtitles _  duel-audio video _  buffering _  and more. The app also has music playing though I found the music player to not be great at categorizing and making a self-playlist of audio albums or artists.,5,03/22/2020,517
App884,org.videolan.vlc,Overall vlc is great. I use it everywhere and love it but unfortunately _  this time I cannot rate it high. Why do I have to re type my credentials every time for each folder while browsing an smb file system? Double on that _  even if the option to remember the password is ticked? Please let me see a fix for this. This makes the software unusable - its unacceptable having to install broken software on systems because of bugs like this. When I see a fix _  I will reconsider my rating - sorry.,1,04/13/2020,237
App884,org.videolan.vlc,i only have 2 issues... one _  audio would mute a few seconds after resuming a pause. two _  video starts over from the beginning after turning off the screen. also would be great if it has snapshot function. otherwise this app is all i ever needed _  it's great.,4,05/26/2020,3
App884,org.videolan.vlc,I have this app installed on my Moto phone. I've uploaded from my computer around 90 carefully selected jazz albums - mostly WMA _  some MP3 and a little FLAC formats. With my phone listening at least I shuffle the tracks exclusively. For my musical uses almost perfect. Improvement can come with making shuffle mode more truly random. Add loudness normalization and my life would be complete. Thanks for an excellent app.,5,04/03/2020,53
App884,org.videolan.vlc,Built in volume booster that works awesome!!... Been using VLC prob like 10+ years _  and on a handful of diff Android phones and tablets _  as well as a few diff Windows computers _  both desktops and laptops _  and even a netbook back in da day... Havent really tried any other media players since i found VLC since this does everything u need and more! I've told many friends and fam members bout u guys ova the years. Keep up the great work!,5,03/22/2020,382
App884,org.videolan.vlc,It used to be great and I used to love VLC but recently it started this new problem in which it does not detect the subtitle file which is present in my device(Android). I downloaded alot of subtitle files for the same movie but it didnt even detect a single one. This was very troubling and I even tried the download subtitle option but it wont work either. Please fix this problem and I will rate it five stars again.,2,04/13/2020,294
App884,org.videolan.vlc,Can not play movies in their original aspect ratio _  always stretching pictures vertically and want to use exactly as my phone's screen size. For example original movie has black bar on top and down but this app always want to eliminate it and use full screen that results is awkward. I tried all setting but there is not advance setting in new versions. I tried other apps like MX player to make sure this is not my phone's fault  _  but other apps play well in original aspect ratio.,1,05/01/2020,37
App884,org.videolan.vlc,Why is it that the app corrupt my mobile phone. All the movies I downloaded was wiped out and if I've watched the movie before and I decided to watch it again it will get to a point that the movie will stop and continue counting the time. I can't download the subtitles of the movie I wanna watch again. I used to recommend this app before but now I'm disappointed in the app. I don't enjoy watching videos on VLC player again. What is happening? Any solution?,1,05/11/2020,35
App884,org.videolan.vlc,YEARS LONG of persisting unresolved bugs and unrefinements _  experienced since 2016 on EVERY Android device I use. Whenever you switch to another app and switch back to VLC _  the video resets to several minutes back _  so you have to seek forward where you left off. EXTREMELY STOOPID DUMBa$$ developers for such a popular app.,1,05/14/2020,29
App884,org.videolan.vlc,VLC is my favorite player on desktop. Why Adroid version of VLC is so different? UI is really bad. Icons on playback aren't intuitive. Especially icons for audio track or subtitle switch. Audio tracks are mostly delayed. File list displays some tags information not filename. In my case all files in one folder has same description. Timebar position is in the lower third - not good position fo me - unable to chage. Unable to play VOBs as desktop version is able to. Unable to set to play all files in folder. Need to use MX Player for som filetypes. Recent version started to crash on my Android TV Box on start. Uninstall and instal back helped. Unable to play wob files.,1,03/31/2020,71
App884,org.videolan.vlc,Make sure you back up your SD card. This app corrupted mine and I lost all my pictures and videos. It's buggy with several features that just don't work such as designating only certain folders to be scanned and creating playlists. The only good part about this app is that it does _  infact _  play videos.,1,04/25/2020,40
App884,org.videolan.vlc,Incredible app among all others. This is awesome app _  I ever use and recommend to others because of free of cost and also doesn't irritate with showing unwanted ads. I love this app and have regards to the developer team.,5,05/04/2020,4
App884,org.videolan.vlc,After each update _  I can't download subtitles anymore.. It's annoying. Please help fix this asap as I have uninstalled and re-downloaded only to meet the same issue. Whenever I try to download subtitles _  it brings out the list of subtitles but I can't download the subtitles. Please _  again and again help fix this issue.,1,03/28/2020,52
App884,org.videolan.vlc,This is an excellent media player. No adds and my tunes and stuff sound so much better than the stock google play app. It takes a wee bit of time to learn how to use it and all the things it does but it is excellent. I would pay for this software. It is that good.,5,05/11/2020,65
App884,org.videolan.vlc,This is a very good video player app. A job well done by Videolabs. I just got little problem _  ever since I updated the app to this version _  I couldn't download subtitles anymore. So please review it.,4,05/20/2020,5
App884,org.videolan.vlc,Superb player _  but it doesn't do as it is told. After disabling media scanning it still does it and it shows permanent notification. Instead of being media library app it should be a solid unobtrusive player. Uninstalled,3,05/25/2020,2
App884,org.videolan.vlc,It's a great app really...The only issue is downloading subtitles... It's either saying No network (even when my connection is ON) OR when the search finally connects _ it just keeps loading without actually downloading the subtitles. This sucks AF,3,05/31/2020,1
App884,org.videolan.vlc,The best video player out there. It was the best on desktop when it came out _  and it's the best on phones. Able to play all types of video files and all the usual features of a video player are available. Best part - no ads! I used to have MX player earlier _  but since I started using this _  I've never gone back to it.,5,03/19/2020,225
App884,org.videolan.vlc,Using this player for live radio (online m3u stream) in background mode for an two or three years... And elementary bugs still not fixed. Mmmm.... Whereis delete button (or clear) in stream history list? Why this nice player closes where internet switches from mobile to wifi or other way?? Why this nice player do not want to work more than 15 minutes in background? Every time i have to run player and by hands write down url (but now there is memory of urls _  thanks).,3,04/28/2020,32
App884,org.videolan.vlc,The option about fixing subtitle delay needs to be improved. It doesn’t work properly. Sometimes when the time gap is large _  its hard to increase it in milisecond. Manual number input option can help here.,3,05/08/2020,1
App884,org.videolan.vlc,Doesn't work well with subtitles especially casting it. For some reason refuses to show is frustrating. If it is hard coded it is fine. Lots of strange bugs like playing in background but fails to render again when screen turns on again. App is just frustrating to use.,2,05/16/2020,36
App884,org.videolan.vlc,Plays all the files OK. VLC is a standard. On Android subtitles are not visible during casting to Chromecast. They are visible when watched on smartphone/tablet _  though. I found a workaround to start the video on mobile device _  with subtitles on (they're visible on mobile screen) _  then cast the whole device's screen from the system menu/notifications _  not from VLC. VLC figures out that it is being cast so it stops playing video on mobile device as it plays on Chromecast. Subtitles now show in cast to Chromecast. However _  this is a strange mix of cast whole screen and cast video from VLC (VLC is aware of the ongoing cast) _  the screen has to stay on (no locking) although nothing is playing on it _  just big VLC streaming logo. But the subtitles are now visible. It'd be great to get a fix for this. Works great from an SMB share _  too.,4,04/15/2020,501
